_id,_key,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,direction,position
stops/2439,2439,2439,NE Halsey & 60th,northeast haulzy & 60th,Eastbound stop in Portland (Stop ID 2439),45.533648,-122.601694,B,http://trimet.org/#tracker/stop/2439,0,,East,Farside
stops/2440,2440,2440,NE Halsey & 63rd,northeast haulzy & 63rd,Eastbound stop in Portland (Stop ID 2440),45.533638,-122.599056,B,http://trimet.org/#tracker/stop/2440,0,,East,Nearside
stops/2441,2441,2441,NE Halsey & 63rd,northeast haulzy & 63rd,Westbound stop in Portland (Stop ID 2441),45.533742,-122.59848,B,http://trimet.org/#tracker/stop/2441,0,,West,Nearside
stops/2442,2442,2442,NE Halsey & 66th,northeast haulzy & 66th,Eastbound stop in Portland (Stop ID 2442),45.533607,-122.596166,B,http://trimet.org/#tracker/stop/2442,0,,East,Opposite
stops/2443,2443,2443,NE Halsey & 66th,northeast haulzy & 66th,Westbound stop in Portland (Stop ID 2443),45.533716,-122.595702,B,http://trimet.org/#tracker/stop/2443,0,,West,Nearside
stops/2445,2445,2445,NE Halsey & 69th,northeast haulzy & 69th,Westbound stop in Portland (Stop ID 2445),45.533685,-122.591525,B,http://trimet.org/#tracker/stop/2445,0,,West,Opposite
stops/2446,2446,2446,NE Halsey & 69th,northeast haulzy & 69th,Eastbound stop in Portland (Stop ID 2446),45.533526,-122.591874,B,http://trimet.org/#tracker/stop/2446,0,,East,At
stops/2448,2448,2448,NE Halsey & 72nd,northeast haulzy & 72nd,Eastbound stop in Portland (Stop ID 2448),45.533517,-122.589326,B,http://trimet.org/#tracker/stop/2448,0,,East,Opposite
stops/2450,2450,2450,NE Halsey & 74th,northeast haulzy & 74th,Eastbound stop in Portland (Stop ID 2450),45.533509,-122.587044,B,http://trimet.org/#tracker/stop/2450,0,,East,Nearside
stops/2451,2451,2451,NE Halsey & 74th,northeast haulzy & 74th,Westbound stop in Portland (Stop ID 2451),45.533659,-122.58708,B,http://trimet.org/#tracker/stop/2451,0,,West,Opposite
stops/2452,2452,2452,NE Halsey & 76th,northeast haulzy & 76th,Eastbound stop in Portland (Stop ID 2452),45.533525,-122.584942,B,http://trimet.org/#tracker/stop/2452,0,,East,Nearside
stops/2453,2453,2453,NE Halsey & 76th,northeast haulzy & 76th,Westbound stop in Portland (Stop ID 2453),45.533662,-122.585041,B,http://trimet.org/#tracker/stop/2453,0,,West,Nearside
stops/2454,2454,2454,NE Halsey & 78th,northeast haulzy & 78th,Eastbound stop in Portland (Stop ID 2454),45.533533,-122.58304,B,http://trimet.org/#tracker/stop/2454,0,,East,Nearside
stops/2455,2455,2455,NE Halsey & 79th,northeast haulzy & 79th,Westbound stop in Portland (Stop ID 2455),45.533688,-122.581903,B,http://trimet.org/#tracker/stop/2455,0,,West,Opposite
stops/2456,2456,2456,NE Halsey & 86th,northeast haulzy & 86th,Eastbound stop in Portland (Stop ID 2456),45.533472,-122.574569,B,http://trimet.org/#tracker/stop/2456,0,,East,Opposite
stops/2457,2457,2457,NE Halsey & 86th,northeast haulzy & 86th,Westbound stop in Portland (Stop ID 2457),45.533629,-122.574415,B,http://trimet.org/#tracker/stop/2457,0,,West,Nearside
stops/2458,2458,2458,NE Halsey & 88th,northeast haulzy & 88th,Eastbound stop in Portland (Stop ID 2458),45.533439,-122.572249,B,http://trimet.org/#tracker/stop/2458,0,,East,Farside
stops/2459,2459,2459,NE Halsey & 90th,northeast haulzy & 90th,Westbound stop in Portland (Stop ID 2459),45.533599,-122.572317,B,http://trimet.org/#tracker/stop/2459,0,,West,Farside
stops/2460,2460,2460,NE Halsey & 92nd,northeast haulzy & ninetee-second,Eastbound stop in Portland (Stop ID 2460),45.53337,-122.568815,B,http://trimet.org/#tracker/stop/2460,0,,East,Nearside
stops/2461,2461,2461,SW Hamilton & 55th Pl,southwest hamilton & 55th place,Westbound stop in Portland (Stop ID 2461),45.490812,-122.734435,B,http://trimet.org/#tracker/stop/2461,0,,West,Farside
stops/2462,2462,2462,5700 Block SW Hamilton,fifty-seven-hundred block southwest hamilton,Eastbound stop in Portland (Stop ID 2462),45.490715,-122.73566,B,http://trimet.org/#tracker/stop/2462,0,,East,At
stops/2463,2463,2463,SW Hamilton & Semler Way,southwest hamilton & semler way,Westbound stop in Portland (Stop ID 2463),45.49087,-122.740589,B,http://trimet.org/#tracker/stop/2463,0,,West,Nearside
stops/2464,2464,2464,6200 Block SW Hamilton,sixty-two-hundred block southwest hamilton,Eastbound stop in Portland (Stop ID 2464),45.490764,-122.741746,B,http://trimet.org/#tracker/stop/2464,0,,East,At
stops/2465,2465,2465,SW Hamilton & Scholls Ferry,southwest hamilton & shoals farey,Eastbound stop in Portland (Stop ID 2465),45.490785,-122.743779,B,http://trimet.org/#tracker/stop/2465,0,,East,Farside
stops/2466,2466,2466,SW Hamilton & Dosch,southwest hamilton & dosch,Eastbound stop in Portland (Stop ID 2466),45.490549,-122.710556,B,http://trimet.org/#tracker/stop/2466,0,,East,Nearside
stops/2467,2467,2467,SW Hamilton & Dosch,southwest hamilton & dosch,Westbound stop in Portland (Stop ID 2467),45.490625,-122.709816,B,http://trimet.org/#tracker/stop/2467,0,,West,Nearside
stops/2468,2468,2468,SW Hamilton & Hamilton Ct,southwest hamilton & hamilton court,Eastbound stop in Portland (Stop ID 2468),45.490579,-122.713294,B,http://trimet.org/#tracker/stop/2468,0,,East,Farside
stops/2469,2469,2469,SW Hamilton & Hamilton Ct,southwest hamilton & hamilton court,Westbound stop in Portland (Stop ID 2469),45.490671,-122.71346,B,http://trimet.org/#tracker/stop/2469,0,,West,Opposite
stops/2470,2470,2470,SW Hamilton & Scholls Ferry,southwest hamilton & shoals farey,Westbound stop in Portland (Stop ID 2470),45.490902,-122.744455,B,http://trimet.org/#tracker/stop/2470,0,,West,Nearside
stops/2471,2471,2471,SW Hamilton & Shattuck,southwest hamilton & shattuck,Westbound stop in Portland (Stop ID 2471),45.490829,-122.728752,B,http://trimet.org/#tracker/stop/2471,0,,West,Nearside
stops/2472,2472,2472,SW Hamilton & Shattuck,southwest hamilton & shattuck,Eastbound stop in Portland (Stop ID 2472),45.490721,-122.729284,B,http://trimet.org/#tracker/stop/2472,0,,East,Nearside
stops/2473,2473,2473,SW Hamilton & 34th,southwest hamilton & 34th,Westbound stop in Portland (Stop ID 2473),45.490671,-122.712139,B,http://trimet.org/#tracker/stop/2473,0,,West,Farside
stops/2474,2474,2474,SW Hamilton & 34th,southwest hamilton & 34th,Eastbound stop in Portland (Stop ID 2474),45.490573,-122.7121,B,http://trimet.org/#tracker/stop/2474,0,,East,Nearside
stops/2475,2475,2475,SW Hamilton & 36th Pl,southwest hamilton & 36th place,Westbound stop in Portland (Stop ID 2475),45.490701,-122.714487,B,http://trimet.org/#tracker/stop/2475,0,,West,Farside
stops/2476,2476,2476,SW Hamilton & 36th Pl,southwest hamilton & 36th place,Eastbound stop in Portland (Stop ID 2476),45.490585,-122.714295,B,http://trimet.org/#tracker/stop/2476,0,,East,Opposite
stops/2477,2477,2477,SW Hamilton & 39th Dr,southwest hamilton & 39th drive,Eastbound stop in Portland (Stop ID 2477),45.490598,-122.716655,B,http://trimet.org/#tracker/stop/2477,0,,East,Farside
stops/2478,2478,2478,SW Hamilton & 39th Dr,southwest hamilton & 39th drive,Westbound stop in Portland (Stop ID 2478),45.490697,-122.716687,B,http://trimet.org/#tracker/stop/2478,0,,West,Opposite
stops/2479,2479,2479,SW Hamilton & 41st,southwest hamilton & 41st,Westbound stop in Portland (Stop ID 2479),45.490738,-122.719436,B,http://trimet.org/#tracker/stop/2479,0,,West,Nearside
stops/2480,2480,2480,SW Hamilton & 42nd Pl,southwest hamilton & 42nd place,Eastbound stop in Portland (Stop ID 2480),45.490632,-122.719613,B,http://trimet.org/#tracker/stop/2480,0,,East,Nearside
stops/2481,2481,2481,SW Hamilton & 45th,southwest hamilton & 45th,Westbound stop in Portland (Stop ID 2481),45.490767,-122.723288,B,http://trimet.org/#tracker/stop/2481,0,,West,Opposite
stops/2482,2482,2482,SW Hamilton & 45th,southwest hamilton & 45th,Eastbound stop in Portland (Stop ID 2482),45.490664,-122.723295,B,http://trimet.org/#tracker/stop/2482,0,,East,Nearside
stops/2483,2483,2483,SW Hamilton & 47th Dr,southwest hamilton & 47th drive,Westbound stop in Portland (Stop ID 2483),45.490777,-122.725761,B,http://trimet.org/#tracker/stop/2483,0,,West,Farside
stops/2484,2484,2484,SW Hamilton & 47th,southwest hamilton & 47th,Eastbound stop in Portland (Stop ID 2484),45.490671,-122.724762,B,http://trimet.org/#tracker/stop/2484,0,,East,Farside
stops/2486,2486,2486,SW Hamilton & 53rd,southwest hamilton & 53rd,Eastbound stop in Portland (Stop ID 2486),45.490721,-122.731387,B,http://trimet.org/#tracker/stop/2486,0,,East,Farside
stops/2487,2487,2487,SW Hamilton & 54th Pl,southwest hamilton & 54th place,Westbound stop in Portland (Stop ID 2487),45.490798,-122.732842,B,http://trimet.org/#tracker/stop/2487,0,,West,Farside
stops/2490,2490,2490,SW Hamilton & 58th,southwest hamilton & 58th,Eastbound stop in Portland (Stop ID 2490),45.490739,-122.737217,B,http://trimet.org/#tracker/stop/2490,0,,East,Opposite
stops/2492,2492,2492,SW Hamilton & 60th Pl,southwest hamilton & 60th place,Eastbound stop in Portland (Stop ID 2492),45.490753,-122.739692,B,http://trimet.org/#tracker/stop/2492,0,,East,Nearside
stops/2494,2494,2494,6900 Block SW Hampton,sixty-nine-hundred block southwest hampton,Eastbound stop in Tigard (Stop ID 2494),45.427399,-122.748527,B,http://trimet.org/#tracker/stop/2494,0,,East,At
stops/2496,2496,2496,SW Hampton & 72nd,southwest hampton & 72nd,Eastbound stop in Tigard (Stop ID 2496),45.427546,-122.750352,B,http://trimet.org/#tracker/stop/2496,0,,East,Farside
stops/2498,2498,2498,SE Harmony & Linwood,southeast harmony & linwood,Eastbound stop in Clackamas Co. (Stop ID 2498),45.431836,-122.597913,B,http://trimet.org/#tracker/stop/2498,0,,East,Farside
stops/2505,2505,2505,12400 Block SE Harold,12400 block southeast harold,Eastbound stop in Portland (Stop ID 2505),45.483306,-122.535492,B,http://trimet.org/#tracker/stop/2505,0,,East,At
stops/2506,2506,2506,12400 Block SE Harold,12400 block southeast harold,Westbound stop in Portland (Stop ID 2506),45.483404,-122.535487,B,http://trimet.org/#tracker/stop/2506,0,,West,At
stops/2507,2507,2507,12900 Block SE Harold,12900 block southeast harold,Westbound stop in Portland (Stop ID 2507),45.483529,-122.529976,B,http://trimet.org/#tracker/stop/2507,0,,West,At
stops/2510,2510,2510,SE Harold & 133rd,southeast harold & 133rd,Westbound stop in Portland (Stop ID 2510),45.483502,-122.526072,B,http://trimet.org/#tracker/stop/2510,0,,West,Opposite
stops/2512,2512,2512,SE Harold & 92nd,southeast harold & ninetee-second,Eastbound stop in Portland (Stop ID 2512),45.482716,-122.567674,B,http://trimet.org/#tracker/stop/2512,0,,East,Farside
stops/2517,2517,2517,SE Harold & 101st,southeast harold & 101st,Eastbound stop in Portland (Stop ID 2517),45.482496,-122.559301,B,http://trimet.org/#tracker/stop/2517,0,,East,Farside
stops/2518,2518,2518,SE Harold & 103rd,southeast harold & 103rd,Eastbound stop in Portland (Stop ID 2518),45.482538,-122.5573,B,http://trimet.org/#tracker/stop/2518,0,,East,Nearside
stops/2520,2520,2520,SE Harold & 105th,southeast harold & 105th,Eastbound stop in Portland (Stop ID 2520),45.482625,-122.554406,B,http://trimet.org/#tracker/stop/2520,0,,East,Opposite
stops/2522,2522,2522,SE Harold & 109th,southeast harold & 109th,Eastbound stop in Portland (Stop ID 2522),45.482717,-122.551197,B,http://trimet.org/#tracker/stop/2522,0,,East,Farside
stops/2523,2523,2523,SE Harold & 109th,southeast harold & 109th,Westbound stop in Portland (Stop ID 2523),45.482845,-122.551026,B,http://trimet.org/#tracker/stop/2523,0,,West,Nearside
stops/2524,2524,2524,SE Harold & 111th,southeast harold & 111th,Eastbound stop in Portland (Stop ID 2524),45.48277,-122.549334,B,http://trimet.org/#tracker/stop/2524,0,,East,Opposite
stops/2525,2525,2525,SE Harold & 111th,southeast harold & 111th,Westbound stop in Portland (Stop ID 2525),45.482915,-122.548924,B,http://trimet.org/#tracker/stop/2525,0,,West,Nearside
stops/2526,2526,2526,SE Harold & 113th,southeast harold & 113th,Eastbound stop in Portland (Stop ID 2526),45.482848,-122.547234,B,http://trimet.org/#tracker/stop/2526,0,,East,Opposite
stops/2527,2527,2527,SE Harold & 113th,southeast harold & 113th,Westbound stop in Portland (Stop ID 2527),45.482972,-122.547002,B,http://trimet.org/#tracker/stop/2527,0,,West,Nearside
stops/2528,2528,2528,SE Harold & 115th,southeast harold & 115th,Eastbound stop in Portland (Stop ID 2528),45.482913,-122.545062,B,http://trimet.org/#tracker/stop/2528,0,,East,Nearside
stops/2529,2529,2529,SE Harold & 115th,southeast harold & 115th,Westbound stop in Portland (Stop ID 2529),45.483054,-122.544472,B,http://trimet.org/#tracker/stop/2529,0,,West,Nearside
stops/2530,2530,2530,SE Harold & 118th,southeast harold & 118th,Eastbound stop in Portland (Stop ID 2530),45.483015,-122.541941,B,http://trimet.org/#tracker/stop/2530,0,,East,Opposite
stops/2531,2531,2531,SE Harold & 118th,southeast harold & 118th,Westbound stop in Portland (Stop ID 2531),45.483154,-122.54189,B,http://trimet.org/#tracker/stop/2531,0,,West,Nearside
stops/2534,2534,2534,SE Harold & 122nd,southeast harold & one hundred twentysecond,Eastbound stop in Portland (Stop ID 2534),45.483148,-122.538171,B,http://trimet.org/#tracker/stop/2534,0,,East,Nearside
stops/2535,2535,2535,SE Harold & 122nd,southeast harold & one hundred twentysecond,Westbound stop in Portland (Stop ID 2535),45.483238,-122.538422,B,http://trimet.org/#tracker/stop/2535,0,,West,Farside
stops/2537,2537,2537,SE Harold & 128th,southeast harold & 128th,Eastbound stop in Portland (Stop ID 2537),45.483305,-122.532312,B,http://trimet.org/#tracker/stop/2537,0,,East,Nearside
stops/2538,2538,2538,SE Harold & 128th,southeast harold & 128th,Westbound stop in Portland (Stop ID 2538),45.483542,-122.532114,B,http://trimet.org/#tracker/stop/2538,0,,West,Nearside
stops/2539,2539,2539,SE Harold & 136th,southeast harold & 136th,Eastbound stop in Portland (Stop ID 2539),45.483387,-122.52385,B,http://trimet.org/#tracker/stop/2539,0,,East,Nearside
stops/2540,2540,2540,SE Harold & 136th,southeast harold & 136th,Westbound stop in Portland (Stop ID 2540),45.483485,-122.524025,B,http://trimet.org/#tracker/stop/2540,0,,West,Farside
stops/2541,2541,2541,SE Harold & 52nd,southeast harold & 52nd,Westbound stop in Portland (Stop ID 2541),45.483099,-122.608537,B,http://trimet.org/#tracker/stop/2541,0,,West,Nearside
stops/2542,2542,2542,SE Harold & 54th,southeast harold & 54th,Eastbound stop in Portland (Stop ID 2542),45.48298,-122.607447,B,http://trimet.org/#tracker/stop/2542,0,,East,Nearside
stops/2544,2544,2544,SE Harold & 57th,southeast harold & 57th,Eastbound stop in Portland (Stop ID 2544),45.482978,-122.604846,B,http://trimet.org/#tracker/stop/2544,0,,East,Nearside
stops/2545,2545,2545,SE Harold & 57th,southeast harold & 57th,Westbound stop in Portland (Stop ID 2545),45.483107,-122.605101,B,http://trimet.org/#tracker/stop/2545,0,,West,Farside
stops/2546,2546,2546,SE Harold & 60th,southeast harold & 60th,Eastbound stop in Portland (Stop ID 2546),45.483003,-122.602261,B,http://trimet.org/#tracker/stop/2546,0,,East,Nearside
stops/2547,2547,2547,SE Harold & 60th,southeast harold & 60th,Westbound stop in Portland (Stop ID 2547),45.483079,-122.60201,B,http://trimet.org/#tracker/stop/2547,0,,West,Nearside
stops/2548,2548,2548,SE Harold & 62nd,southeast harold & 62nd,Eastbound stop in Portland (Stop ID 2548),45.48298,-122.599689,B,http://trimet.org/#tracker/stop/2548,0,,East,Nearside
stops/2549,2549,2549,SE Harold & 62nd,southeast harold & 62nd,Westbound stop in Portland (Stop ID 2549),45.483091,-122.599444,B,http://trimet.org/#tracker/stop/2549,0,,West,Nearside
stops/2550,2550,2550,SE Harold & 65th,southeast harold & 65th,Eastbound stop in Portland (Stop ID 2550),45.482983,-122.597134,B,http://trimet.org/#tracker/stop/2550,0,,East,Nearside
stops/2551,2551,2551,SE Harold & 67th,southeast harold & 67th,Eastbound stop in Portland (Stop ID 2551),45.483004,-122.594535,B,http://trimet.org/#tracker/stop/2551,0,,East,Nearside
stops/2552,2552,2552,SE Harold & 69th,southeast harold & 69th,Eastbound stop in Portland (Stop ID 2552),45.482988,-122.591988,B,http://trimet.org/#tracker/stop/2552,0,,East,Nearside
stops/2553,2553,2553,SE Harold & 69th,southeast harold & 69th,Westbound stop in Portland (Stop ID 2553),45.4831,-122.59272,B,http://trimet.org/#tracker/stop/2553,0,,West,Farside
stops/2554,2554,2554,SE Harold & 72nd,southeast harold & 72nd,Westbound stop in Portland (Stop ID 2554),45.483107,-122.589053,B,http://trimet.org/#tracker/stop/2554,0,,West,Nearside
stops/2555,2555,2555,SE Harold & 72nd,southeast harold & 72nd,Eastbound stop in Portland (Stop ID 2555),45.482993,-122.588843,B,http://trimet.org/#tracker/stop/2555,0,,East,Farside
stops/2557,2557,2557,SE Harold & 74th,southeast harold & 74th,Eastbound stop in Portland (Stop ID 2557),45.483,-122.586809,B,http://trimet.org/#tracker/stop/2557,0,,East,Nearside
stops/2558,2558,2558,SE Harold & 74th,southeast harold & 74th,Westbound stop in Portland (Stop ID 2558),45.483118,-122.586552,B,http://trimet.org/#tracker/stop/2558,0,,West,Nearside
stops/2561,2561,2561,SE Harold & 79th,southeast harold & 79th,Eastbound stop in Portland (Stop ID 2561),45.483009,-122.58255,B,http://trimet.org/#tracker/stop/2561,0,,East,Opposite
stops/2562,2562,2562,SE 79th & Harold,southeast 79th & harold,Southbound stop in Portland (Stop ID 2562),45.483168,-122.58245,B,http://trimet.org/#tracker/stop/2562,0,,South,Nearside
stops/2563,2563,2563,SE Harold & 92nd,southeast harold & ninetee-second,Westbound stop in Portland (Stop ID 2563),45.48285,-122.567677,B,http://trimet.org/#tracker/stop/2563,0,,West,Nearside
stops/2564,2564,2564,SE Harold & 97th,southeast harold & 97th,Eastbound stop in Portland (Stop ID 2564),45.482605,-122.563562,B,http://trimet.org/#tracker/stop/2564,0,,East,Nearside
stops/2565,2565,2565,SE Harold & 97th,southeast harold & 97th,Westbound stop in Portland (Stop ID 2565),45.482735,-122.563179,B,http://trimet.org/#tracker/stop/2565,0,,West,Nearside
stops/2566,2566,2566,200 Block SW Harrison,200 block southwest harrison,Eastbound stop in Portland (Stop ID 2566),45.509982,-122.679032,B,http://trimet.org/#tracker/stop/2566,0,,East,At
stops/2567,2567,2567,200 Block SW Harrison,200 block southwest harrison,Westbound stop in Portland (Stop ID 2567),45.510136,-122.67893,B,http://trimet.org/#tracker/stop/2567,0,,West,Opposite
stops/2568,2568,2568,SE Harrison & Hwy 224,southeast harrison & highway two twenty-four,Eastbound stop in Milwaukie (Stop ID 2568),45.446459,-122.632656,B,http://trimet.org/#tracker/stop/2568,0,,East,Nearside
stops/2569,2569,2569,SE Harrison & 24th,southeast harrison & 24th,Eastbound stop in Milwaukie (Stop ID 2569),45.446367,-122.637887,B,http://trimet.org/#tracker/stop/2569,0,,East,Opposite
stops/2570,2570,2570,SE Harrison & 24th,southeast harrison & 24th,Westbound stop in Milwaukie (Stop ID 2570),45.446466,-122.638036,B,http://trimet.org/#tracker/stop/2570,0,,West,Nearside
stops/2571,2571,2571,2700 Block SE Harrison,twenty-seven-hundred block southeast harrison,Westbound stop in Milwaukie (Stop ID 2571),45.446515,-122.635709,B,http://trimet.org/#tracker/stop/2571,0,,West,Opposite
stops/2572,2572,2572,SE Harrison & 28th,southeast harrison & 28th,Eastbound stop in Milwaukie (Stop ID 2572),45.446415,-122.635,B,http://trimet.org/#tracker/stop/2572,0,,East,Nearside
stops/2573,2573,2573,SE Harrison & 29th,southeast harrison & 29th,Westbound stop in Milwaukie (Stop ID 2573),45.446592,-122.633354,B,http://trimet.org/#tracker/stop/2573,0,,West,Nearside
stops/2574,2574,2574,SE Harrison & 31st,southeast harrison & 31st,Westbound stop in Milwaukie (Stop ID 2574),45.446659,-122.63027,B,http://trimet.org/#tracker/stop/2574,0,,West,Nearside
stops/2575,2575,2575,SE Harrison & 32nd,southeast harrison & 32nd,Eastbound stop in Milwaukie (Stop ID 2575),45.446491,-122.628923,B,http://trimet.org/#tracker/stop/2575,0,,East,Farside
stops/2577,2577,2577,SE Harrison & 34th,southeast harrison & 34th,Westbound stop in Milwaukie (Stop ID 2577),45.446693,-122.627361,B,http://trimet.org/#tracker/stop/2577,0,,West,Nearside
stops/2578,2578,2578,SE Harrison & 37th,southeast harrison & 37th,Eastbound stop in Milwaukie (Stop ID 2578),45.446619,-122.624794,B,http://trimet.org/#tracker/stop/2578,0,,East,Nearside
stops/2579,2579,2579,SE Harrison & 37th,southeast harrison & 37th,Westbound stop in Milwaukie (Stop ID 2579),45.446701,-122.624448,B,http://trimet.org/#tracker/stop/2579,0,,West,Nearside
stops/2580,2580,2580,SW Harrison & 4th,southwest harrison & 4th,Eastbound stop in Portland (Stop ID 2580),45.51052,-122.681095,B,http://trimet.org/#tracker/stop/2580,0,,East,Nearside
stops/2582,2582,2582,SE Harrison & 40th,southeast harrison & 40th,Eastbound stop in Milwaukie (Stop ID 2582),45.446564,-122.622218,B,http://trimet.org/#tracker/stop/2582,0,,East,Nearside
stops/2583,2583,2583,SE Harrison & 40th,southeast harrison & 40th,Westbound stop in Milwaukie (Stop ID 2583),45.446685,-122.621969,B,http://trimet.org/#tracker/stop/2583,0,,West,Nearside
stops/2592,2592,2592,Rose Quarter Transit Center,rose quarter transit center,Westbound stop in Portland (Stop ID 2592),45.530005,-122.666476,B,http://trimet.org/#tracker/stop/2592,0,,West,At
stops/2594,2594,2594,SE Hawthorne & 6th,southeast hawthorne & 6th,Eastbound stop in Portland (Stop ID 2594),45.512168,-122.659894,B,http://trimet.org/#tracker/stop/2594,0,,East,Nearside
stops/2595,2595,2595,SE Hawthorne & Maple,southeast hawthorne & maple,Eastbound stop in Portland (Stop ID 2595),45.512136,-122.651571,B,http://trimet.org/#tracker/stop/2595,0,,East,Farside
stops/2596,2596,2596,SE Hawthorne & Poplar,southeast hawthorne & poplar,Eastbound stop in Portland (Stop ID 2596),45.512119,-122.647128,B,http://trimet.org/#tracker/stop/2596,0,,East,Nearside
stops/2597,2597,2597,SE Hawthorne & 9th,southeast hawthorne & 9th,Eastbound stop in Portland (Stop ID 2597),45.512156,-122.656878,B,http://trimet.org/#tracker/stop/2597,0,,East,Nearside
stops/2599,2599,2599,SE Hawthorne & 12th,southeast hawthorne & 12th,Eastbound stop in Portland (Stop ID 2599),45.512132,-122.653871,B,http://trimet.org/#tracker/stop/2599,0,,East,Nearside
stops/2602,2602,2602,SE Hawthorne & 14th,southeast hawthorne & 14th,Westbound stop in Portland (Stop ID 2602),45.512272,-122.651912,B,http://trimet.org/#tracker/stop/2602,0,,West,Farside
stops/2603,2603,2603,SE Hawthorne & 16th,southeast hawthorne & 16th,Eastbound stop in Portland (Stop ID 2603),45.512129,-122.649125,B,http://trimet.org/#tracker/stop/2603,0,,East,Farside
stops/2604,2604,2604,SE Hawthorne & 16th,southeast hawthorne & 16th,Westbound stop in Portland (Stop ID 2604),45.512268,-122.649475,B,http://trimet.org/#tracker/stop/2604,0,,West,Nearside
stops/2606,2606,2606,SE Hawthorne & 19th,southeast hawthorne & 19th,Westbound stop in Portland (Stop ID 2606),45.512272,-122.647074,B,http://trimet.org/#tracker/stop/2606,0,,West,Farside
stops/2607,2607,2607,SE Hawthorne & 20th,southeast hawthorne & 20th,Eastbound stop in Portland (Stop ID 2607),45.512007,-122.644675,B,http://trimet.org/#tracker/stop/2607,0,,East,Farside
stops/2608,2608,2608,SE Hawthorne & 23rd,southeast hawthorne & 23rd,Eastbound stop in Portland (Stop ID 2608),45.512003,-122.642333,B,http://trimet.org/#tracker/stop/2608,0,,East,Nearside
stops/2609,2609,2609,SE Hawthorne & 22nd,southeast hawthorne & 22nd,Westbound stop in Portland (Stop ID 2609),45.512152,-122.643398,B,http://trimet.org/#tracker/stop/2609,0,,West,Nearside
stops/2611,2611,2611,SE Hawthorne & 25th,southeast hawthorne & 25th,Westbound stop in Portland (Stop ID 2611),45.512133,-122.640515,B,http://trimet.org/#tracker/stop/2611,0,,West,Farside
stops/2612,2612,2612,SE Hawthorne & 25th,southeast hawthorne & 25th,Eastbound stop in Portland (Stop ID 2612),45.512012,-122.640091,B,http://trimet.org/#tracker/stop/2612,0,,East,Farside
stops/2613,2613,2613,SE Hawthorne & 27th,southeast hawthorne & 27th,Westbound stop in Portland (Stop ID 2613),45.512139,-122.637998,B,http://trimet.org/#tracker/stop/2613,0,,West,Nearside
stops/2614,2614,2614,SE Hawthorne & 28th,southeast hawthorne & 28th,Eastbound stop in Portland (Stop ID 2614),45.512011,-122.637048,B,http://trimet.org/#tracker/stop/2614,0,,East,Opposite
stops/2615,2615,2615,SE Hawthorne & 30th,southeast hawthorne & 30th,Eastbound stop in Portland (Stop ID 2615),45.512002,-122.634914,B,http://trimet.org/#tracker/stop/2615,0,,East,Nearside
stops/2616,2616,2616,SE Hawthorne & 30th,southeast hawthorne & 30th,Westbound stop in Portland (Stop ID 2616),45.51214,-122.634614,B,http://trimet.org/#tracker/stop/2616,0,,West,Nearside
stops/2617,2617,2617,SE Hawthorne & 32nd Pl,southeast hawthorne & 32nd place,Eastbound stop in Portland (Stop ID 2617),45.511989,-122.631286,B,http://trimet.org/#tracker/stop/2617,0,,East,Farside
stops/2619,2619,2619,SE Hawthorne & 32nd,southeast hawthorne & 32nd,Westbound stop in Portland (Stop ID 2619),45.512139,-122.632417,B,http://trimet.org/#tracker/stop/2619,0,,West,Nearside
stops/2620,2620,2620,SE Hawthorne & 34th,southeast hawthorne & 34th,Eastbound stop in Portland (Stop ID 2620),45.511995,-122.629338,B,http://trimet.org/#tracker/stop/2620,0,,East,Farside
stops/2623,2623,2623,SE Hawthorne & 37th,southeast hawthorne & 37th,Eastbound stop in Portland (Stop ID 2623),45.511987,-122.625463,B,http://trimet.org/#tracker/stop/2623,0,,East,Farside
stops/2624,2624,2624,SE Hawthorne & 37th,southeast hawthorne & 37th,Westbound stop in Portland (Stop ID 2624),45.512123,-122.625631,B,http://trimet.org/#tracker/stop/2624,0,,West,Nearside
stops/2625,2625,2625,SE Hawthorne & Cesar Chavez Blvd,southeast hawthorne & say-tsar chavez blvd,Eastbound stop in Portland (Stop ID 2625),45.511959,-122.62308,B,http://trimet.org/#tracker/stop/2625,0,,East,Nearside
stops/2626,2626,2626,SE Hawthorne & Cesar Chavez Blvd,southeast hawthorne & say-tsar chavez blvd,Westbound stop in Portland (Stop ID 2626),45.51213,-122.623212,B,http://trimet.org/#tracker/stop/2626,0,,West,Farside
stops/2628,2628,2628,SE Hawthorne & 41st,southeast hawthorne & 41st,Eastbound stop in Portland (Stop ID 2628),45.511972,-122.620349,B,http://trimet.org/#tracker/stop/2628,0,,East,Nearside
stops/2629,2629,2629,SE Hawthorne & 41st,southeast hawthorne & 41st,Westbound stop in Portland (Stop ID 2629),45.512112,-122.619841,B,http://trimet.org/#tracker/stop/2629,0,,West,Nearside
stops/2630,2630,2630,SE Hawthorne & 44th,southeast hawthorne & 44th,Eastbound stop in Portland (Stop ID 2630),45.511971,-122.617293,B,http://trimet.org/#tracker/stop/2630,0,,East,Nearside
stops/2632,2632,2632,SE Hawthorne & 44th,southeast hawthorne & 44th,Westbound stop in Portland (Stop ID 2632),45.512084,-122.617357,B,http://trimet.org/#tracker/stop/2632,0,,West,Farside
