_id,route_id,service_id,_key,direction_id,block_id,shape_id,trip_type,wheelchair_accessible
trips/8961202,21,S.540,8961202,1,2138,407949,,1
trips/8961203,21,S.540,8961203,1,2137,407949,,1
trips/8961204,21,S.540,8961204,1,2138,407949,,1
trips/8961205,21,S.540,8961205,1,2137,407949,,1
trips/8961206,21,S.540,8961206,1,2138,407952,,1
trips/8961207,21,S.540,8961207,1,1240,407950,,1
trips/8961208,21,U.540,8961208,1,2134,407949,,1
trips/8961209,21,U.540,8961209,1,2135,407949,,1
trips/8961210,21,U.540,8961210,1,2134,407949,,1
trips/8961211,21,U.540,8961211,1,2135,407949,,1
trips/8961212,21,U.540,8961212,1,2136,407949,,1
trips/8961213,21,U.540,8961213,1,2134,407949,,1
trips/8961214,21,U.540,8961214,1,2135,407949,,1
trips/8961215,21,U.540,8961215,1,2136,407949,,1
trips/8961216,21,U.540,8961216,1,2134,407949,,1
trips/8961217,21,U.540,8961217,1,2135,407949,,1
trips/8961218,21,U.540,8961218,1,2136,407949,,1
trips/8961219,21,U.540,8961219,1,2134,407949,,1
trips/8961220,21,U.540,8961220,1,2135,407949,,1
trips/8961221,21,U.540,8961221,1,2136,407949,,1
trips/8961222,21,U.540,8961222,1,2137,407949,,1
trips/8961223,21,U.540,8961223,1,2138,407949,,1
trips/8961224,21,U.540,8961224,1,2136,407949,,1
trips/8961225,21,U.540,8961225,1,2137,407949,,1
trips/8961226,21,U.540,8961226,1,2138,407949,,1
trips/8961227,21,U.540,8961227,1,2136,407952,,1
trips/8961228,21,U.540,8961228,1,2137,407949,,1
trips/8961229,21,U.540,8961229,1,2138,407949,,1
trips/8961230,21,U.540,8961230,1,2137,407949,,1
trips/8961231,21,U.540,8961231,1,2138,407949,,1
trips/8961232,21,U.540,8961232,1,2137,407949,,1
trips/8961233,21,U.540,8961233,1,2138,407949,,1
trips/8961234,21,U.540,8961234,1,2137,407949,,1
trips/8961235,21,U.540,8961235,1,2138,407952,,1
trips/8961236,21,U.540,8961236,1,1241,407950,,1
trips/8961237,21,W.540,8961237,1,901,407953,,1
trips/8961238,21,W.540,8961238,1,2137,407949,,1
trips/8961239,21,W.540,8961239,1,2134,407949,,1
trips/8961240,21,W.540,8961240,1,2135,407949,,1
trips/8961241,21,W.540,8961241,1,2145,407949,,1
trips/8961242,21,W.540,8961242,1,2136,407948,,1
trips/8961243,21,W.540,8961243,1,2143,407948,,1
trips/8961244,21,W.540,8961244,1,2137,407948,,1
trips/8961245,21,W.540,8961245,1,2141,407951,,1
trips/8961246,21,W.540,8961246,1,2134,407948,,1
trips/8961247,21,W.540,8961247,1,2135,407948,,1
trips/8961248,21,W.540,8961248,1,2145,407951,,1
trips/8961249,21,W.540,8961249,1,2136,407948,,1
trips/8961250,21,W.540,8961250,1,2137,407948,,1
trips/8961251,21,W.540,8961251,1,2134,407948,,1
trips/8961252,21,W.540,8961252,1,2135,407948,,1
trips/8961253,21,W.540,8961253,1,2136,407948,,1
trips/8961254,21,W.540,8961254,1,2137,407948,,1
trips/8961255,21,W.540,8961255,1,2134,407951,,1
trips/8961256,21,W.540,8961256,1,2135,407948,,1
trips/8961257,21,W.540,8961257,1,2136,407948,,1
trips/8961258,21,W.540,8961258,1,2137,407951,,1
trips/8961259,21,W.540,8961259,1,2138,407948,,1
trips/8961260,21,W.540,8961260,1,2139,407949,,1
trips/8961261,21,W.540,8961261,1,2144,407949,,1
trips/8961262,21,W.540,8961262,1,2140,407948,,1
trips/8961263,21,W.540,8961263,1,2142,407948,,1
trips/8961264,21,W.540,8961264,1,2138,407948,,1
trips/8961265,21,W.540,8961265,1,2034,407948,,1
trips/8961266,21,W.540,8961266,1,2139,407948,,1
trips/8961267,21,W.540,8961267,1,2146,407948,,1
trips/8961268,21,W.540,8961268,1,2101,407952,,1
trips/8961269,21,W.540,8961269,1,2144,407951,,1
trips/8961270,21,W.540,8961270,1,2102,407952,,1
trips/8961271,21,W.540,8961271,1,2140,407948,,1
trips/8961272,21,W.540,8961272,1,2103,407952,,1
trips/8961273,21,W.540,8961273,1,2142,407948,,1
trips/8961274,21,W.540,8961274,1,2104,407952,,1
trips/8961275,21,W.540,8961275,1,2138,407948,,1
trips/8961276,21,W.540,8961276,1,2105,407952,,1
trips/8961277,21,W.540,8961277,1,2034,407951,,1
trips/8961278,21,W.540,8961278,1,2106,407952,,1
trips/8961279,21,W.540,8961279,1,2139,407948,,1
trips/8961280,21,W.540,8961280,1,2146,407948,,1
trips/8961281,21,W.540,8961281,1,1236,407949,,1
trips/8961282,21,W.540,8961282,1,2138,407951,,1
trips/8961283,21,W.540,8961283,1,2139,407948,,1
trips/8961284,21,W.540,8961284,1,1238,407952,,1
trips/8961285,21,W.540,8961285,1,1236,407948,,1
trips/8961286,21,W.540,8961286,1,2139,407948,,1
trips/8961287,21,W.540,8961287,1,1236,407948,,1
trips/8961288,21,W.540,8961288,1,2139,407951,,1
trips/8961289,21,W.540,8961289,1,1235,407950,,1
trips/8961290,21,X.540,8961290,1,2134,407949,,1
trips/8961291,21,X.540,8961291,1,2135,407949,,1
trips/8961292,21,X.540,8961292,1,2134,407949,,1
trips/8961293,21,X.540,8961293,1,2135,407949,,1
trips/8961294,21,X.540,8961294,1,2136,407949,,1
trips/8961295,21,X.540,8961295,1,2134,407949,,1
trips/8961296,21,X.540,8961296,1,2135,407949,,1
trips/8961297,21,X.540,8961297,1,2136,407949,,1
trips/8961298,21,X.540,8961298,1,2134,407949,,1
trips/8961299,21,X.540,8961299,1,2135,407949,,1
trips/8961300,21,X.540,8961300,1,2136,407949,,1
trips/8961301,21,X.540,8961301,1,2134,407949,,1
trips/8961302,21,X.540,8961302,1,2135,407949,,1
trips/8961303,21,X.540,8961303,1,2136,407949,,1
trips/8961304,21,X.540,8961304,1,2137,407949,,1
trips/8961305,21,X.540,8961305,1,2138,407949,,1
trips/8961306,21,X.540,8961306,1,2136,407949,,1
trips/8961307,21,X.540,8961307,1,2137,407949,,1
trips/8961308,21,X.540,8961308,1,2138,407949,,1
trips/8961309,21,X.540,8961309,1,2136,407952,,1
trips/8961310,21,X.540,8961310,1,2137,407949,,1
trips/8961311,21,X.540,8961311,1,2138,407949,,1
trips/8961312,21,X.540,8961312,1,2137,407949,,1
trips/8961313,21,X.540,8961313,1,2138,407949,,1
trips/8961314,21,X.540,8961314,1,2137,407949,,1
trips/8961315,21,X.540,8961315,1,2138,407949,,1
trips/8961316,21,X.540,8961316,1,2137,407949,,1
trips/8961317,21,X.540,8961317,1,2138,407952,,1
trips/8961318,21,X.540,8961318,1,1241,407950,,1
trips/8937223,22,S.535,8937223,0,2234,406866,,1
trips/8937224,22,S.535,8937224,0,2234,406866,,1
trips/8937225,22,S.535,8937225,0,2234,406866,,1
trips/8937226,22,S.535,8937226,0,2234,406866,,1
trips/8937227,22,S.535,8937227,0,2234,406866,,1
trips/8937228,22,S.535,8937228,0,2235,406865,,1
trips/8937229,22,S.535,8937229,0,2235,406866,,1
trips/8937230,22,S.535,8937230,0,2235,406866,,1
trips/8937231,22,S.535,8937231,0,2235,406866,,1
trips/8937232,22,S.535,8937232,0,2235,406866,,1
trips/8937233,22,S.535,8937233,0,2235,406866,,1
trips/8937234,22,S.535,8937234,0,2235,406866,,1
trips/8937235,22,S.535,8937235,0,2235,406866,,1
trips/8937236,22,S.535,8937236,0,2235,406866,,1
trips/8937237,22,S.535,8937237,0,2235,406866,,1
trips/8937238,22,U.535,8937238,0,2234,406866,,1
trips/8937239,22,U.535,8937239,0,2234,406866,,1
trips/8937240,22,U.535,8937240,0,2234,406866,,1
trips/8937241,22,U.535,8937241,0,2234,406866,,1
trips/8937242,22,U.535,8937242,0,2234,406866,,1
trips/8937243,22,U.535,8937243,0,2234,406866,,1
trips/8937244,22,U.535,8937244,0,2234,406866,,1
trips/8937245,22,U.535,8937245,0,2234,406866,,1
trips/8937246,22,U.535,8937246,0,2234,406866,,1
trips/8937247,22,U.535,8937247,0,2234,406866,,1
trips/8937248,22,W.535,8937248,0,2234,406866,,1
trips/8937249,22,W.535,8937249,0,2237,406865,,1
trips/8937250,22,W.535,8937250,0,2236,406865,,1
trips/8937251,22,W.535,8937251,0,2237,406866,,1
trips/8937252,22,W.535,8937252,0,2234,406865,,1
trips/8937253,22,W.535,8937253,0,2235,406866,,1
trips/8937254,22,W.535,8937254,0,2236,406865,,1
trips/8937255,22,W.535,8937255,0,2237,406866,,1
trips/8937256,22,W.535,8937256,0,2234,406865,,1
trips/8937257,22,W.535,8937257,0,2235,406866,,1
trips/8937258,22,W.535,8937258,0,2236,406865,,1
trips/8937259,22,W.535,8937259,0,2237,406866,,1
trips/8937260,22,W.535,8937260,0,2234,406865,,1
trips/8937261,22,W.535,8937261,0,2235,406866,,1
trips/8937262,22,W.535,8937262,0,2236,406865,,1
trips/8937263,22,W.535,8937263,0,2237,406866,,1
trips/8937264,22,W.535,8937264,0,2238,406865,,1
trips/8937265,22,W.535,8937265,0,2235,406866,,1
trips/8937266,22,W.535,8937266,0,2334,406865,,1
trips/8937267,22,W.535,8937267,0,2237,406866,,1
trips/8937268,22,W.535,8937268,0,2238,406866,,1
trips/8937269,22,W.535,8937269,0,2239,406866,,1
trips/8937270,22,W.535,8937270,0,2334,406866,,1
trips/8937271,22,W.535,8937271,0,2235,406866,,1
trips/8937272,22,W.535,8937272,0,2238,406866,,1
trips/8937273,22,W.535,8937273,0,2239,406866,,1
trips/8937274,22,W.535,8937274,0,2238,406866,,1
trips/8937275,22,W.535,8937275,0,2239,406866,,1
trips/8937276,22,W.535,8937276,0,2238,406866,,1
trips/8937277,22,W.535,8937277,0,2238,406866,,1
trips/8937278,22,W.535,8937278,0,2238,406866,,1
trips/8937315,22,W.535,8937315,1,2234,406869,,1
trips/8937316,22,W.535,8937316,1,2237,406868,,1
trips/8937317,22,W.535,8937317,1,2236,406869,,1
trips/8937318,22,W.535,8937318,1,2237,406867,,1
trips/8937319,22,W.535,8937319,1,2234,406869,,1
trips/8937320,22,W.535,8937320,1,2235,406867,,1
trips/8937321,22,W.535,8937321,1,2236,406869,,1
trips/8937322,22,W.535,8937322,1,2237,406867,,1
trips/8937323,22,W.535,8937323,1,2234,406869,,1
trips/8937324,22,W.535,8937324,1,2235,406867,,1
trips/8937325,22,W.535,8937325,1,2236,406869,,1
trips/8937326,22,W.535,8937326,1,2237,406867,,1
trips/8937327,22,W.535,8937327,1,2234,406869,,1
trips/8937328,22,W.535,8937328,1,2235,406867,,1
trips/8937329,22,W.535,8937329,1,2236,406869,,1
trips/8937330,22,W.535,8937330,1,2237,406867,,1
trips/8937331,22,W.535,8937331,1,2238,406869,,1
trips/8937332,22,W.535,8937332,1,2235,406867,,1
trips/8937333,22,W.535,8937333,1,2334,406867,,1
trips/8937334,22,W.535,8937334,1,2237,406867,,1
trips/8937335,22,W.535,8937335,1,2238,406867,,1
trips/8937336,22,W.535,8937336,1,2239,406867,,1
trips/8937337,22,W.535,8937337,1,2334,406867,,1
trips/8937338,22,W.535,8937338,1,2235,406867,,1
trips/8937339,22,W.535,8937339,1,2238,406868,,1
trips/8937340,22,W.535,8937340,1,2239,406868,,1
trips/8937341,22,W.535,8937341,1,2238,406868,,1
trips/8937342,22,W.535,8937342,1,2239,406867,,1
trips/8937343,22,W.535,8937343,1,2238,406868,,1
trips/8937344,22,W.535,8937344,1,2238,406868,,1
trips/8937289,22,S.535,8937289,1,2234,406868,,1
trips/8937290,22,S.535,8937290,1,2234,406868,,1
trips/8937291,22,S.535,8937291,1,2234,406868,,1
trips/8937292,22,S.535,8937292,1,2234,406868,,1
trips/8937293,22,S.535,8937293,1,2234,406868,,1
trips/8937294,22,S.535,8937294,1,2234,406867,,1
trips/8937295,22,S.535,8937295,1,2235,406868,,1
trips/8937296,22,S.535,8937296,1,2235,406868,,1
trips/8937297,22,S.535,8937297,1,2235,406868,,1
trips/8937298,22,S.535,8937298,1,2235,406868,,1
trips/8937299,22,S.535,8937299,1,2235,406868,,1
trips/8937300,22,S.535,8937300,1,2235,406868,,1
trips/8937301,22,S.535,8937301,1,2235,406868,,1
trips/8937302,22,S.535,8937302,1,2235,406868,,1
trips/8937303,22,S.535,8937303,1,2235,406868,,1
trips/8937304,22,U.535,8937304,1,2234,406868,,1
trips/8937305,22,U.535,8937305,1,2234,406868,,1
trips/8937306,22,U.535,8937306,1,2234,406868,,1
trips/8937307,22,U.535,8937307,1,2234,406868,,1
trips/8937308,22,U.535,8937308,1,2234,406868,,1
trips/8937309,22,U.535,8937309,1,2234,406868,,1
trips/8937310,22,U.535,8937310,1,2234,406868,,1
trips/8937311,22,U.535,8937311,1,2234,406868,,1
trips/8937312,22,U.535,8937312,1,2234,406868,,1
trips/8937313,22,U.535,8937313,1,2234,406868,,1
trips/8937314,22,W.535,8937314,1,2234,406868,,1
trips/8961339,22,U.540,8961339,0,2234,407955,,1
trips/8961340,22,U.540,8961340,0,2234,407955,,1
trips/8961341,22,U.540,8961341,0,2234,407955,,1
trips/8961342,22,U.540,8961342,0,2234,407955,,1
trips/8961343,22,U.540,8961343,0,2234,407955,,1
trips/8961344,22,W.540,8961344,0,2234,407955,,1
trips/8961345,22,W.540,8961345,0,2237,407954,,1
trips/8961346,22,W.540,8961346,0,2236,407954,,1
trips/8961347,22,W.540,8961347,0,2237,407955,,1
trips/8961348,22,W.540,8961348,0,2234,407954,,1
trips/8961349,22,W.540,8961349,0,2235,407955,,1
trips/8961350,22,W.540,8961350,0,2236,407954,,1
trips/8961351,22,W.540,8961351,0,2237,407955,,1
trips/8961352,22,W.540,8961352,0,2234,407954,,1
trips/8961353,22,W.540,8961353,0,2235,407955,,1
trips/8961354,22,W.540,8961354,0,2236,407954,,1
trips/8961355,22,W.540,8961355,0,2237,407955,,1
trips/8961356,22,W.540,8961356,0,2234,407954,,1
trips/8961357,22,W.540,8961357,0,2235,407955,,1
trips/8961358,22,W.540,8961358,0,2236,407954,,1
trips/8961359,22,W.540,8961359,0,2237,407955,,1
trips/8961360,22,W.540,8961360,0,2238,407954,,1
trips/8961361,22,W.540,8961361,0,2235,407955,,1
trips/8961362,22,W.540,8961362,0,2334,407954,,1
trips/8961363,22,W.540,8961363,0,2237,407955,,1
trips/8961364,22,W.540,8961364,0,2238,407955,,1
trips/8961365,22,W.540,8961365,0,2239,407955,,1
trips/8961366,22,W.540,8961366,0,2334,407955,,1
trips/8961367,22,W.540,8961367,0,2235,407955,,1
trips/8961368,22,W.540,8961368,0,2238,407955,,1
trips/8961369,22,W.540,8961369,0,2239,407955,,1
trips/8961370,22,W.540,8961370,0,2238,407955,,1
trips/8961371,22,W.540,8961371,0,2239,407955,,1
trips/8961372,22,W.540,8961372,0,2238,407955,,1
trips/8961373,22,W.540,8961373,0,2238,407955,,1
trips/8961374,22,W.540,8961374,0,2238,407955,,1
trips/8961375,22,X.540,8961375,0,2234,407955,,1
trips/8961376,22,X.540,8961376,0,2234,407955,,1
trips/8961377,22,X.540,8961377,0,2234,407955,,1
trips/8961378,22,X.540,8961378,0,2234,407955,,1
trips/8961379,22,X.540,8961379,0,2234,407955,,1
trips/8961380,22,X.540,8961380,0,2234,407955,,1
trips/8961381,22,X.540,8961381,0,2234,407955,,1
trips/8961382,22,X.540,8961382,0,2234,407955,,1
trips/8961383,22,X.540,8961383,0,2234,407955,,1
trips/8961384,22,X.540,8961384,0,2234,407955,,1
trips/8961319,22,S.540,8961319,0,2234,407955,,1
trips/8961320,22,S.540,8961320,0,2234,407955,,1
trips/8961321,22,S.540,8961321,0,2234,407955,,1
trips/8961322,22,S.540,8961322,0,2234,407955,,1
trips/8961323,22,S.540,8961323,0,2234,407955,,1
trips/8961324,22,S.540,8961324,0,2235,407954,,1
trips/8961325,22,S.540,8961325,0,2235,407955,,1
trips/8961326,22,S.540,8961326,0,2235,407955,,1
trips/8961327,22,S.540,8961327,0,2235,407955,,1
trips/8961328,22,S.540,8961328,0,2235,407955,,1
trips/8961329,22,S.540,8961329,0,2235,407955,,1
trips/8961330,22,S.540,8961330,0,2235,407955,,1
trips/8961331,22,S.540,8961331,0,2235,407955,,1
trips/8961332,22,S.540,8961332,0,2235,407955,,1
trips/8961333,22,S.540,8961333,0,2235,407955,,1
trips/8961334,22,U.540,8961334,0,2234,407955,,1
trips/8961335,22,U.540,8961335,0,2234,407955,,1
trips/8961336,22,U.540,8961336,0,2234,407955,,1
trips/8961337,22,U.540,8961337,0,2234,407955,,1
trips/8961338,22,U.540,8961338,0,2234,407955,,1
trips/8961385,22,S.540,8961385,1,2234,407957,,1
trips/8961386,22,S.540,8961386,1,2234,407957,,1
trips/8961387,22,S.540,8961387,1,2234,407957,,1
trips/8961388,22,S.540,8961388,1,2234,407957,,1
trips/8961389,22,S.540,8961389,1,2234,407957,,1
trips/8961390,22,S.540,8961390,1,2234,407956,,1
trips/8961391,22,S.540,8961391,1,2235,407957,,1
trips/8961392,22,S.540,8961392,1,2235,407957,,1
trips/8961393,22,S.540,8961393,1,2235,407957,,1
trips/8961394,22,S.540,8961394,1,2235,407957,,1
trips/8961395,22,S.540,8961395,1,2235,407957,,1
trips/8961396,22,S.540,8961396,1,2235,407957,,1
trips/8961397,22,S.540,8961397,1,2235,407957,,1
trips/8961398,22,S.540,8961398,1,2235,407957,,1
trips/8961399,22,S.540,8961399,1,2235,407957,,1
trips/8961400,22,U.540,8961400,1,2234,407957,,1
trips/8961401,22,U.540,8961401,1,2234,407957,,1
trips/8961402,22,U.540,8961402,1,2234,407957,,1
trips/8961403,22,U.540,8961403,1,2234,407957,,1
trips/8961404,22,U.540,8961404,1,2234,407957,,1
trips/8961405,22,U.540,8961405,1,2234,407957,,1
trips/8961406,22,U.540,8961406,1,2234,407957,,1
trips/8961407,22,U.540,8961407,1,2234,407957,,1
trips/8961408,22,U.540,8961408,1,2234,407957,,1
trips/8961409,22,U.540,8961409,1,2234,407957,,1
trips/8961410,22,W.540,8961410,1,2234,407957,,1
trips/8961411,22,W.540,8961411,1,2234,407958,,1
trips/8961412,22,W.540,8961412,1,2237,407957,,1
trips/8961413,22,W.540,8961413,1,2236,407958,,1
trips/8961414,22,W.540,8961414,1,2237,407956,,1
trips/8961415,22,W.540,8961415,1,2234,407958,,1
trips/8961416,22,W.540,8961416,1,2235,407956,,1
trips/8961417,22,W.540,8961417,1,2236,407958,,1
trips/8961418,22,W.540,8961418,1,2237,407956,,1
trips/8961419,22,W.540,8961419,1,2234,407958,,1
trips/8961420,22,W.540,8961420,1,2235,407956,,1
trips/8961421,22,W.540,8961421,1,2236,407958,,1
trips/8961422,22,W.540,8961422,1,2237,407956,,1
trips/8961423,22,W.540,8961423,1,2234,407958,,1
trips/8961424,22,W.540,8961424,1,2235,407956,,1
trips/8961425,22,W.540,8961425,1,2236,407958,,1
trips/8961426,22,W.540,8961426,1,2237,407956,,1
trips/8961427,22,W.540,8961427,1,2238,407958,,1
trips/8961428,22,W.540,8961428,1,2235,407956,,1
trips/8961429,22,W.540,8961429,1,2334,407956,,1
trips/8961430,22,W.540,8961430,1,2237,407956,,1
trips/8961431,22,W.540,8961431,1,2238,407956,,1
trips/8961432,22,W.540,8961432,1,2239,407956,,1
trips/8961433,22,W.540,8961433,1,2334,407956,,1
trips/8961434,22,W.540,8961434,1,2235,407956,,1
trips/8961435,22,W.540,8961435,1,2238,407957,,1
trips/8961436,22,W.540,8961436,1,2239,407957,,1
trips/8961437,22,W.540,8961437,1,2238,407957,,1
trips/8961438,22,W.540,8961438,1,2239,407956,,1
trips/8961439,22,W.540,8961439,1,2238,407957,,1
trips/8961440,22,W.540,8961440,1,2238,407957,,1
trips/8961441,22,X.540,8961441,1,2234,407957,,1
trips/8961442,22,X.540,8961442,1,2234,407957,,1
trips/8961443,22,X.540,8961443,1,2234,407957,,1
trips/8961444,22,X.540,8961444,1,2234,407957,,1
trips/8961445,22,X.540,8961445,1,2234,407957,,1
trips/8961446,22,X.540,8961446,1,2234,407957,,1
trips/8961447,22,X.540,8961447,1,2234,407957,,1
trips/8961448,22,X.540,8961448,1,2234,407957,,1
trips/8961449,22,X.540,8961449,1,2234,407957,,1
trips/8961450,22,X.540,8961450,1,2234,407957,,1
trips/8937355,23,W.535,8937355,0,2234,406871,,1
trips/8937356,23,W.535,8937356,0,2236,406871,,1
trips/8937357,23,W.535,8937357,0,2234,406871,,1
trips/8937358,23,W.535,8937358,0,2236,406871,,1
trips/8937359,23,W.535,8937359,0,2234,406871,,1
trips/8937360,23,W.535,8937360,0,2236,406871,,1
trips/8937361,23,W.535,8937361,0,2234,406871,,1
trips/8937362,23,W.535,8937362,0,2236,406871,,1
trips/8937363,23,W.535,8937363,0,2238,406871,,1
trips/8937364,23,W.535,8937364,0,2334,406870,,1
trips/8937365,23,W.535,8937365,0,2238,406870,,1
trips/8937366,23,W.535,8937366,0,2334,406870,,1
trips/8937367,23,W.535,8937367,0,2334,406870,,1
trips/8937368,23,W.535,8937368,1,2236,406872,,1
trips/8937369,23,W.535,8937369,1,2234,406872,,1
trips/8937370,23,W.535,8937370,1,2236,406872,,1
trips/8937371,23,W.535,8937371,1,2234,406872,,1
trips/8937372,23,W.535,8937372,1,2236,406872,,1
trips/8937373,23,W.535,8937373,1,2234,406872,,1
trips/8937374,23,W.535,8937374,1,2236,406872,,1
trips/8937375,23,W.535,8937375,1,2234,406872,,1
trips/8937376,23,W.535,8937376,1,2236,406872,,1
trips/8937377,23,W.535,8937377,1,2238,406873,,1
trips/8937378,23,W.535,8937378,1,2334,406873,,1
trips/8937379,23,W.535,8937379,1,2238,406873,,1
trips/8937380,23,W.535,8937380,1,2334,406872,,1
trips/8937381,23,W.535,8937381,1,2334,406872,,1
trips/8961451,23,W.540,8961451,0,2234,407960,,1
trips/8961452,23,W.540,8961452,0,2236,407960,,1
trips/8961453,23,W.540,8961453,0,2234,407960,,1
trips/8961454,23,W.540,8961454,0,2236,407960,,1
trips/8961455,23,W.540,8961455,0,2234,407960,,1
trips/8961456,23,W.540,8961456,0,2236,407960,,1
trips/8961457,23,W.540,8961457,0,2234,407960,,1
trips/8961458,23,W.540,8961458,0,2236,407960,,1
trips/8961459,23,W.540,8961459,0,2238,407960,,1
trips/8961460,23,W.540,8961460,0,2334,407959,,1
trips/8961461,23,W.540,8961461,0,2238,407959,,1
trips/8961462,23,W.540,8961462,0,2334,407959,,1
trips/8961463,23,W.540,8961463,0,2334,407959,,1
trips/8961464,23,W.540,8961464,1,2236,407961,,1
trips/8961465,23,W.540,8961465,1,2234,407961,,1
trips/8961466,23,W.540,8961466,1,2236,407961,,1
trips/8961467,23,W.540,8961467,1,2234,407961,,1
trips/8961468,23,W.540,8961468,1,2236,407961,,1
trips/8961469,23,W.540,8961469,1,2234,407961,,1
trips/8961470,23,W.540,8961470,1,2236,407961,,1
trips/8961471,23,W.540,8961471,1,2234,407961,,1
trips/8961472,23,W.540,8961472,1,2236,407961,,1
trips/8961473,23,W.540,8961473,1,2238,407962,,1
trips/8961474,23,W.540,8961474,1,2334,407962,,1
trips/8961475,23,W.540,8961475,1,2238,407962,,1
trips/8961476,23,W.540,8961476,1,2334,407961,,1
trips/8961477,23,W.540,8961477,1,2334,407961,,1
trips/8937382,24,S.535,8937382,0,2434,406875,,1
trips/8937383,24,S.535,8937383,0,2435,406875,,1
trips/8937384,24,S.535,8937384,0,2467,406875,,1
trips/8937385,24,S.535,8937385,0,2468,406875,,1
trips/8937386,24,S.535,8937386,0,2469,406875,,1
trips/8937387,24,S.535,8937387,0,2434,406875,,1
trips/8937388,24,S.535,8937388,0,2435,406875,,1
trips/8937389,24,S.535,8937389,0,2467,406875,,1
trips/8937390,24,S.535,8937390,0,2468,406875,,1
trips/8937391,24,S.535,8937391,0,2469,406875,,1
trips/8937392,24,S.535,8937392,0,2434,406875,,1
trips/8937393,24,S.535,8937393,0,2435,406875,,1
trips/8937394,24,S.535,8937394,0,2467,406875,,1
trips/8937395,24,S.535,8937395,0,2468,406875,,1
trips/8937396,24,S.535,8937396,0,2469,406875,,1
trips/8937397,24,S.535,8937397,0,2434,406875,,1
trips/8937398,24,S.535,8937398,0,2435,406875,,1
trips/8937399,24,S.535,8937399,0,2467,406875,,1
trips/8937400,24,S.535,8937400,0,2468,406875,,1
trips/8937401,24,S.535,8937401,0,2469,406875,,1
trips/8937402,24,S.535,8937402,0,2434,406875,,1
trips/8937403,24,S.535,8937403,0,2435,406875,,1
trips/8937404,24,S.535,8937404,0,2467,406875,,1
trips/8937405,24,S.535,8937405,0,2468,406875,,1
trips/8937406,24,S.535,8937406,0,2469,406875,,1
trips/8937407,24,S.535,8937407,0,2434,406875,,1
trips/8937408,24,S.535,8937408,0,2435,406875,,1
trips/8937409,24,U.535,8937409,0,2434,406875,,1
trips/8937410,24,U.535,8937410,0,2435,406875,,1
trips/8937411,24,U.535,8937411,0,2467,406875,,1
trips/8937412,24,U.535,8937412,0,2468,406875,,1
trips/8937413,24,U.535,8937413,0,2469,406875,,1
trips/8937414,24,U.535,8937414,0,2434,406875,,1
trips/8937415,24,U.535,8937415,0,2435,406875,,1
trips/8937416,24,U.535,8937416,0,2467,406875,,1
trips/8937417,24,U.535,8937417,0,2468,406875,,1
trips/8937418,24,U.535,8937418,0,2469,406875,,1
trips/8937419,24,U.535,8937419,0,2434,406875,,1
trips/8937420,24,U.535,8937420,0,2435,406875,,1
trips/8937421,24,U.535,8937421,0,2467,406875,,1
trips/8937422,24,U.535,8937422,0,2468,406875,,1
trips/8937423,24,U.535,8937423,0,2469,406875,,1
trips/8937424,24,U.535,8937424,0,2434,406875,,1
trips/8937425,24,U.535,8937425,0,2435,406875,,1
trips/8937426,24,U.535,8937426,0,2467,406875,,1
trips/8937427,24,U.535,8937427,0,2468,406875,,1
trips/8937428,24,U.535,8937428,0,2469,406875,,1
trips/8937429,24,U.535,8937429,0,2434,406875,,1
trips/8937430,24,U.535,8937430,0,2435,406875,,1
trips/8937431,24,U.535,8937431,0,2467,406875,,1
trips/8937432,24,U.535,8937432,0,2468,406875,,1
trips/8937433,24,U.535,8937433,0,2469,406875,,1
trips/8937434,24,U.535,8937434,0,2434,406875,,1
trips/8937435,24,U.535,8937435,0,2435,406875,,1
trips/8937436,24,W.535,8937436,0,2438,406875,,1
trips/8937437,24,W.535,8937437,0,2434,406875,,1
trips/8937438,24,W.535,8937438,0,2435,406875,,1
trips/8937439,24,W.535,8937439,0,2436,406875,,1
trips/8937440,24,W.535,8937440,0,2467,406875,,1
trips/8937441,24,W.535,8937441,0,2468,406875,,1
trips/8937442,24,W.535,8937442,0,2438,406875,,1
trips/8937443,24,W.535,8937443,0,2469,406875,,1
trips/8937444,24,W.535,8937444,0,2434,406875,,1
trips/8937445,24,W.535,8937445,0,2435,406875,,1
trips/8937446,24,W.535,8937446,0,2467,406875,,1
trips/8937447,24,W.535,8937447,0,2468,406875,,1
trips/8937448,24,W.535,8937448,0,2469,406875,,1
trips/8937449,24,W.535,8937449,0,2434,406875,,1
trips/8937450,24,W.535,8937450,0,2435,406875,,1
trips/8937451,24,W.535,8937451,0,2467,406875,,1
trips/8937452,24,W.535,8937452,0,2468,406875,,1
trips/8937453,24,W.535,8937453,0,2469,406875,,1
trips/8937454,24,W.535,8937454,0,2434,406875,,1
trips/8937455,24,W.535,8937455,0,2435,406875,,1
trips/8937456,24,W.535,8937456,0,2467,406875,,1
trips/8937457,24,W.535,8937457,0,2437,406874,,1
trips/8937458,24,W.535,8937458,0,2468,406875,,1
trips/8937459,24,W.535,8937459,0,2469,406875,,1
trips/8937460,24,W.535,8937460,0,2439,406875,,1
trips/8937461,24,W.535,8937461,0,2434,406875,,1
trips/8937462,24,W.535,8937462,0,2470,406875,,1
trips/8937463,24,W.535,8937463,0,2467,406875,,1
trips/8937464,24,W.535,8937464,0,2437,406875,,1
